,title,link
214,How a long-forgotten virus could help us solve the antibiotics crisis,https://www.ted.com/talks/alexander_belcredi_how_a_long_forgotten_virus_could_help_us_solve_the_antibiotics_crisis?language=en
215,What makes a superhero?,https://www.ted.com/talks/stan_lee_what_makes_a_superhero?language=en
216,The case for a decentralized internet,https://www.ted.com/talks/tamas_kocsis_the_case_for_a_decentralized_internet?language=en
217,The case for curiosity-driven research,https://www.ted.com/talks/suzie_sheehy_the_case_for_curiosity_driven_research?language=en
218,A memory scientist's advice on reporting harassment and discrimination,https://www.ted.com/talks/julia_shaw_a_memory_scientist_s_advice_on_reporting_harassment_and_discrimination?language=en
219,"How to let go of being a ""good"" person — and become a better person",https://www.ted.com/talks/dolly_chugh_how_to_let_go_of_being_a_good_person_and_become_a_better_person?language=en
220,How an algorithm can fight election bias so every vote counts,https://www.ted.com/talks/brian_olson_how_an_algorithm_can_fight_election_bias_so_every_vote_counts?language=en
221,What everyday citizens can do to claim power on the internet,https://www.ted.com/talks/fadi_chehade_and_bryn_freedman_what_everyday_citizens_can_do_to_claim_power_on_the_internet?language=en
222,Why I came out as a gay football coach,https://www.ted.com/talks/shane_wickes_why_i_came_out_as_a_gay_football_coach?language=en
223,"""We Are the Halluci Nation""",https://www.ted.com/talks/a_tribe_called_red_we_are_the_halluci_nation?language=en
224,My quest to defy gravity and fly,https://www.ted.com/talks/elizabeth_streb_my_quest_to_defy_gravity_and_fly?language=en
225,How revenge porn turns lives upside down,https://www.ted.com/talks/darieth_chisolm_how_revenge_porn_turns_lives_upside_down?language=en
226,The key to a better malaria vaccine,https://www.ted.com/talks/faith_osier_the_key_to_a_better_malaria_vaccine?language=en
227,Why we have an emotional connection to robots,https://www.ted.com/talks/kate_darling_why_we_have_an_emotional_connection_to_robots?language=en
228,"3 ways to create a space that moves you, from a Broadway set designer",https://www.ted.com/talks/david_korins_3_ways_to_create_a_space_that_moves_you_from_a_broadway_set_designer?language=en
229,How cryptocurrency can help start-ups get investment capital,https://www.ted.com/talks/ashwini_anburajan_how_cryptocurrency_can_help_start_ups_get_investment_capital?language=en
230,"How I climbed a 3,000-foot vertical cliff — without ropes",https://www.ted.com/talks/alex_honnold_how_i_climbed_a_3_000_foot_vertical_cliff_without_ropes?language=en
231,Why it's too hard to start a business in Africa — and how to change it,https://www.ted.com/talks/magatte_wade_why_it_s_too_hard_to_start_a_business_in_africa_and_how_to_change_it?language=en
232,3 ways to be a better ally in the workplace,https://www.ted.com/talks/melinda_epler_3_ways_to_be_a_better_ally_in_the_workplace?language=en
233,3 lessons on decision-making from a poker champion,https://www.ted.com/talks/liv_boeree_3_lessons_on_decision_making_from_a_poker_champion?language=en
234,"""Chasms""",https://www.ted.com/talks/asali_devan_ecclesiastes_chasms?language=en
235,The myth of Hercules,https://www.ted.com/talks/alex_gendler_the_myth_of_hercules?language=en
236,How police and the public can create safer neighborhoods together,https://www.ted.com/talks/tracie_keesee_how_police_and_the_public_can_create_safer_neighborhoods_together?language=en
237,How I became part sea urchin,https://www.ted.com/talks/catherine_mohr_how_i_became_part_sea_urchin?language=en
238,"""Afterneath"" / ""Killing Me""",https://www.ted.com/talks/luke_sital_singh_afterneath_killing_me?language=en
239,Why the hospital of the future will be your own home,https://www.ted.com/talks/niels_van_namen_why_the_hospital_of_the_future_will_be_your_own_home?language=en
240,The press trampled on my privacy. Here's how I took back my story,https://www.ted.com/talks/kate_stone_the_press_trampled_on_my_privacy_here_s_how_i_took_back_my_story?language=en
241,Your fingerprints reveal more than you think,https://www.ted.com/talks/simona_francese_your_fingerprints_reveal_more_than_you_think?language=en
242,3 ways to make better decisions — by thinking like a computer,https://www.ted.com/talks/tom_griffiths_3_ways_to_make_better_decisions_by_thinking_like_a_computer?language=en
243,How I'm using LEGO to teach Arabic,https://www.ted.com/talks/ghada_wali_how_i_m_using_lego_to_teach_arabic?language=en
244,What are the most important moral problems of our time?,https://www.ted.com/talks/will_macaskill_what_are_the_most_important_moral_problems_of_our_time?language=en
245,"""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",https://www.ted.com/talks/elise_legrow_you_never_can_tell_over_the_mountain_across_the_sea?language=en
246,Did the global response to 9/11 make us safer?,https://www.ted.com/talks/benedetta_berti_did_the_global_response_to_9_11_make_us_safer?language=en
247,A new way to fund health care for the most vulnerable,https://www.ted.com/talks/andrew_bastawrous_a_new_way_to_fund_health_care_for_the_most_vulnerable?language=en
248,How AI could compose a personalized soundtrack to your life,https://www.ted.com/talks/pierre_barreau_how_ai_could_compose_a_personalized_soundtrack_to_your_life?language=en
249,Let's launch a satellite to track a threatening greenhouse gas,https://www.ted.com/talks/fred_krupp_let_s_launch_a_satellite_to_track_a_threatening_greenhouse_gas?language=en
250,How prefab homes can transform affordable housing,https://www.ted.com/talks/anton_garcia_abril_how_prefab_homes_can_transform_affordable_housing?language=en
251,I hate McMansions — and you should too,https://www.ted.com/talks/kate_wagner_i_hate_mcmansions_and_you_should_too?language=en
252,A new way to think about the transition to motherhood,https://www.ted.com/talks/alexandra_sacks_a_new_way_to_think_about_the_transition_to_motherhood?language=en
253,How I went from child refugee to international model,https://www.ted.com/talks/halima_aden_how_i_went_from_child_refugee_to_international_model?language=en
254,Why art thrives at Burning Man,https://www.ted.com/talks/nora_atkinson_why_art_thrives_at_burning_man?language=en
255,How to build a thriving music scene in your city,https://www.ted.com/talks/elizabeth_cawein_how_to_build_a_thriving_music_scene_in_your_city?language=en
256,How to get serious about diversity and inclusion in the workplace,https://www.ted.com/talks/janet_stovall_how_to_get_serious_about_diversity_and_inclusion_in_the_workplace?language=en
257,"To transform child welfare, take race out of the equation",https://www.ted.com/talks/jessica_pryce_to_transform_child_welfare_take_race_out_of_the_equation?language=en
258,"Why the ""wrong side of the tracks"" is usually the east side of cities",https://www.ted.com/talks/stephen_deberry_why_the_wrong_side_of_the_tracks_is_usually_the_east_side_of_cities?language=en
259,"""Interpassion"" / ""Ba$$in""",https://www.ted.com/talks/yelle_interpassion_ba_in?language=en
260,How cancer cells communicate — and how we can slow them down,https://www.ted.com/talks/hasini_jayatilaka_how_cancer_cells_communicate_and_how_we_can_slow_them_down?language=en
261,The little risks you can take to increase your luck,https://www.ted.com/talks/tina_seelig_the_little_risks_you_can_take_to_increase_your_luck?language=en
262,Fake videos of real people — and how to spot them,https://www.ted.com/talks/supasorn_suwajanakorn_fake_videos_of_real_people_and_how_to_spot_them?language=en
263,How to train employees to have difficult conversations,https://www.ted.com/talks/tamekia_mizladi_smith_how_to_train_employees_to_have_difficult_conversations?language=en
264,What your smart devices know (and share) about you,https://www.ted.com/talks/kashmir_hill_and_surya_mattu_what_your_smart_devices_know_and_share_about_you?language=en
265,How memory science can help fight harassment,https://www.ted.com/talks/julia_shaw_how_memory_science_can_help_fight_harassment?language=en
266,The power of diversity within yourself,https://www.ted.com/talks/rebeca_hwang_the_power_of_diversity_within_yourself?language=en
267,The mission to create a searchable database of Earth's surface,https://www.ted.com/talks/will_marshall_the_mission_to_create_a_searchable_database_of_earth_s_surface?language=en
268,How we study the microbes living in your gut,https://www.ted.com/talks/dan_knights_how_we_study_the_microbes_living_in_your_gut?language=en
269,How farming could employ Africa's young workforce — and help build peace,https://www.ted.com/talks/kola_masha_how_farming_could_employ_africa_s_young_workforce_and_help_build_peace?language=en
270,How we're saving one of Earth's last wild places,https://www.ted.com/talks/steve_boyes_how_we_re_saving_one_of_earth_s_last_wild_places?language=en
271,A simple trick to improve positive thinking,https://www.ted.com/talks/alison_ledgerwood_a_simple_trick_to_improve_positive_thinking?language=en
272,Love others to love yourself,https://www.ted.com/talks/keiichiro_hirano_love_others_to_love_yourself?language=en
273,How autonomous flying taxis could change the way you travel,https://www.ted.com/talks/rodin_lyasoff_how_autonomous_flying_taxis_could_change_the_way_you_travel?language=en
274,The symbols of systemic racism — and how to take away their power,https://www.ted.com/talks/paul_rucker_the_symbols_of_systemic_racism_and_how_to_take_away_their_power?language=en
275,What if we eliminated one of the world's oldest diseases?,https://www.ted.com/talks/caroline_harper_what_if_we_eliminated_one_of_the_world_s_oldest_diseases?language=en
276,"The incredible potential of flexible, soft robots",https://www.ted.com/talks/giada_gerboni_the_incredible_potential_of_flexible_soft_robots?language=en
277,Why the secret to success is setting the right goals,https://www.ted.com/talks/john_doerr_why_the_secret_to_success_is_setting_the_right_goals?language=en
278,The discoveries awaiting us in the ocean's twilight zone,https://www.ted.com/talks/heidi_m_sosik_the_discoveries_awaiting_us_in_the_ocean_s_twilight_zone?language=en
279,What if we replaced politicians with randomly selected people?,https://www.ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?language=en
280,How vultures can help solve crimes,https://www.ted.com/talks/lauren_pharr_how_vultures_can_help_solve_crimes?language=en
281,What gardening taught me about life,https://www.ted.com/talks/tobacco_brown_what_gardening_taught_me_about_life?language=en
282,A teen scientist's invention to help wounds heal,https://www.ted.com/talks/anushka_naiknaware_a_teen_scientist_s_invention_to_help_wounds_heal?language=en
283,Comics belong in the classroom,https://www.ted.com/talks/gene_luen_yang_comics_belong_in_the_classroom?language=en
284,The surveillance device you carry around all day,https://www.ted.com/talks/marta_peirano_the_surveillance_device_you_carry_around_all_day?language=en
285,What it's like to be the child of immigrants,https://www.ted.com/talks/michael_rain_what_it_s_like_to_be_the_child_of_immigrants?language=en
286,The age-old sharing economies of Africa — and why we should scale them,https://www.ted.com/talks/robert_neuwirth_the_age_old_sharing_economies_of_africa_and_why_we_should_scale_them?language=en
287,"The doctors, nurses and aid workers rebuilding Syria",https://www.ted.com/talks/rola_hallam_the_doctors_nurses_and_aid_workers_rebuilding_syria?language=en
288,"""Iyeza"" / ""Zabalaza""",https://www.ted.com/talks/thandiswa_mazwai_iyeza_zabalaza?language=en
289,Why you should make useless things,https://www.ted.com/talks/simone_giertz_why_you_should_make_useless_things?language=en
290,A playful solution to the housing crisis,https://www.ted.com/talks/sarah_murray_a_playful_solution_to_the_housing_crisis?language=en
291,How Baltimore called a ceasefire,https://www.ted.com/talks/erricka_bridgeford_how_baltimore_called_a_ceasefire?language=en
292,"To design better tech, understand context",https://www.ted.com/talks/tania_douglas_to_design_better_tech_understand_context?language=en
293,It's time for the law to protect victims of gender violence,https://www.ted.com/talks/laura_l_dunn_it_s_time_for_the_law_to_protect_victims_of_gender_violence?language=en
294,How a male contraceptive pill could work,https://www.ted.com/talks/john_amory_how_a_male_contraceptive_pill_could_work?language=en
295,Why tech needs the humanities,https://www.ted.com/talks/eric_berridge_why_tech_needs_the_humanities?language=en
296,Empathy is not endorsement,https://www.ted.com/talks/dylan_marron_empathy_is_not_endorsement?language=en
297,What I've learned about parenting as a stay-at-home dad,https://www.ted.com/talks/glen_henry_what_i_ve_learned_about_parenting_as_a_stay_at_home_dad?language=en
298,How work kept me going during my cancer treatment,https://www.ted.com/talks/sarah_donnelly_how_work_kept_me_going_during_my_cancer_treatment?language=en
299,A woman's fury holds lifetimes of wisdom,https://www.ted.com/talks/tracee_ellis_ross_a_woman_s_fury_holds_lifetimes_of_wisdom?language=en
300,"Visions of Africa's future, from African filmmakers",https://www.ted.com/talks/dayo_ogunyemi_visions_of_africa_s_future_from_african_filmmakers?language=en
301,Why it's worth listening to people you disagree with,https://www.ted.com/talks/zachary_r_wood_why_it_s_worth_listening_to_people_you_disagree_with?language=en
302,"A printable, flexible, organic solar cell",https://www.ted.com/talks/hannah_burckstummer_a_printable_flexible_organic_solar_cell?language=en
303,How the arts help homeless youth heal and build,https://www.ted.com/talks/malika_whitley_how_the_arts_help_homeless_youth_heal_and_build?language=en
304,The Standing Rock resistance and our fight for indigenous rights,https://www.ted.com/talks/tara_houska_the_standing_rock_resistance_and_our_fight_for_indigenous_rights?language=en
305,Should we create a solar shade to cool the earth?,https://www.ted.com/talks/danny_hillis_should_we_create_a_solar_shade_to_cool_the_earth?language=en
306,"To eliminate waste, we need to rediscover thrift",https://www.ted.com/talks/andrew_dent_to_eliminate_waste_we_need_to_rediscover_thrift?language=en
307,Community health heroes,https://www.ted.com/talks/raj_panjabi_community_health_heroes?language=en
308,Passion for compassion,https://www.ted.com/talks/karen_armstrong_passion_for_compassion?language=en
309,Math can help uncover cancer's secrets,https://www.ted.com/talks/irina_kareva_math_can_help_uncover_cancer_s_secrets?language=en
310,How we can teach computers to make sense of our emotions,https://www.ted.com/talks/raphael_arar_how_we_can_teach_computers_to_make_sense_of_our_emotions?language=en
311,Why I choose humanism over faith,https://www.ted.com/talks/leo_igwe_why_i_choose_humanism_over_faith?language=en
312,Plus-size? More like my size,https://www.ted.com/talks/ashley_graham_plus_size_more_like_my_size?language=en
313,Academic research is publicly funded — why isn't it publicly available?,https://www.ted.com/talks/erica_stone_academic_research_is_publicly_funded_why_isn_t_it_publicly_available?language=en
314,How quantum physics can make encryption stronger,https://www.ted.com/talks/vikram_sharma_how_quantum_physics_can_make_encryption_stronger?language=en
315,What if we paid doctors to keep people healthy?,https://www.ted.com/talks/matthias_mullenbeck_what_if_we_paid_doctors_to_keep_people_healthy?language=en
316,Can I have your brain? The quest for truth on concussions and CTE,https://www.ted.com/talks/chris_nowinski_can_i_have_your_brain_the_quest_for_truth_on_concussions_and_cte?language=en
317,"""my mama"" / ""BLACK BANANA""",https://www.ted.com/talks/rei_my_mama_black_banana?language=en
318,Why must artists be poor?,https://www.ted.com/talks/hadi_eldebek_why_must_artists_be_poor?language=en
319,How to inspire every child to be a lifelong reader,https://www.ted.com/talks/alvin_irby_how_to_inspire_every_child_to_be_a_lifelong_reader?language=en
320,The wonderful world of life in a drop of water,https://www.ted.com/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water?language=en
321,How we look kilometers below the Antarctic ice sheet,https://www.ted.com/talks/dustin_schroeder_how_we_look_kilometers_below_the_antarctic_ice_sheet?language=en
322,A funny look at the unintended consequences of technology,https://www.ted.com/talks/chuck_nice_a_funny_look_at_the_unintended_consequences_of_technology?language=en
323,Be humble — and other lessons from the philosophy of water,https://www.ted.com/talks/raymond_tang_be_humble_and_other_lessons_from_the_philosophy_of_water?language=en
324,The role of human emotions in science and research,https://www.ted.com/talks/ilona_stengel_the_role_of_human_emotions_in_science_and_research?language=en
325,You don't have to be an expert to solve big problems,https://www.ted.com/talks/tapiwa_chiwewe_you_don_t_have_to_be_an_expert_to_solve_big_problems?language=en
326,"Refugees want empowerment, not handouts",https://www.ted.com/talks/robert_hakiza_refugees_want_empowerment_not_handouts?language=en
327,"How to have a healthier, positive relationship to sex",https://www.ted.com/talks/tiffany_kagure_mugo_and_siphumeze_khundayi_how_to_have_a_healthier_positive_relationship_to_sex?language=en
328,A life-saving invention that prevents human stampedes,https://www.ted.com/talks/nilay_kulkarni_a_life_saving_invention_that_prevents_human_stampedes?language=en
329,"Looking for a job? Highlight your ability, not your experience",https://www.ted.com/talks/jason_shen_looking_for_a_job_highlight_your_ability_not_your_experience?language=en
330,"How we can build AI to help humans, not hurt us",https://www.ted.com/talks/margaret_mitchell_how_we_can_build_ai_to_help_humans_not_hurt_us?language=en
331,3 creative ways to fix fashion's waste problem,https://www.ted.com/talks/amit_kalra_3_creative_ways_to_fix_fashion_s_waste_problem?language=en
332,The virginity fraud,https://www.ted.com/talks/nina_dolvik_brochmann_and_ellen_stokken_dahl_the_virginity_fraud?language=en
333,Capitalism isn't an ideology — it's an operating system,https://www.ted.com/talks/bhu_srinivasan_capitalism_isn_t_an_ideology_it_s_an_operating_system?language=en
334,How protest is redefining democracy around the world,https://www.ted.com/talks/zachariah_mampilly_how_protest_is_redefining_democracy_around_the_world?language=en
335,"How we can help hungry kids, one text at a time",https://www.ted.com/talks/su_kahumbu_how_we_can_help_hungry_kids_one_text_at_a_time?language=en
336,How I use Minecraft to help kids with autism,https://www.ted.com/talks/stuart_duncan_how_i_use_minecraft_to_help_kids_with_autism?language=en
337,From death row to law graduate,https://www.ted.com/talks/peter_ouko_from_death_row_to_law_graduate?language=en
338,6 space technologies we can use to improve life on Earth,https://www.ted.com/talks/danielle_wood_6_space_technologies_we_can_use_to_improve_life_on_earth?language=en
339,Black life at the intersection of birth and death,https://www.ted.com/talks/mwende_freequency_katwiwa_black_life_at_the_intersection_of_birth_and_death?language=en
340,The surprising solution to ocean plastic,https://www.ted.com/talks/david_katz_the_surprising_solution_to_ocean_plastic?language=en
341,"Photos of Africa, taken from a flying lawn chair",https://www.ted.com/talks/george_steinmetz_photos_of_africa_taken_from_a_flying_lawn_chair?language=en
342,Want to change the world? Start by being brave enough to care,https://www.ted.com/talks/cleo_wade_want_to_change_the_world_start_by_being_brave_enough_to_care?language=en
343,"See how the rest of the world lives, organized by income",https://www.ted.com/talks/anna_rosling_ronnlund_see_how_the_rest_of_the_world_lives_organized_by_income?language=en
344,American bipartisan politics can be saved — here's how,https://www.ted.com/talks/bob_inglis_american_bipartisan_politics_can_be_saved_here_s_how?language=en
345,The hidden role informal caregivers play in health care,https://www.ted.com/talks/scott_williams_the_hidden_role_informal_caregivers_play_in_health_care?language=en
346,How we can stop Africa's scientific brain drain,https://www.ted.com/talks/kevin_njabo_how_we_can_stop_africa_s_scientific_brain_drain?language=en
347,Inside Africa's thriving art scene,https://www.ted.com/talks/touria_el_glaoui_inside_africa_s_thriving_art_scene?language=en
348,What we don't teach kids about sex,https://www.ted.com/talks/sue_jaye_johnson_what_we_don_t_teach_kids_about_sex?language=en
349,3 thoughtful ways to conserve water,https://www.ted.com/talks/lana_mazahreh_3_thoughtful_ways_to_conserve_water?language=en
350,How adoption worked for me,https://www.ted.com/talks/christopher_ategeka_how_adoption_worked_for_me?language=en
351,A mother and son united by love and art,https://www.ted.com/talks/deb_willis_and_hank_willis_thomas_a_mother_and_son_united_by_love_and_art?language=en
352,"A vehicle built in Africa, for Africa",https://www.ted.com/talks/joel_jackson_a_vehicle_built_in_africa_for_africa?language=en
353,The gift of words,https://www.ted.com/talks/javed_akhtar_the_gift_of_words?language=en
354,A new weapon in the fight against superbugs,https://www.ted.com/talks/david_brenner_a_new_weapon_in_the_fight_against_superbugs?language=en
355,Free yourself from your filter bubbles,https://www.ted.com/talks/joan_blades_and_john_gable_free_yourself_from_your_filter_bubbles?language=en
356,A bold plan to house 100 million people,https://www.ted.com/talks/gautam_bhan_a_bold_plan_to_house_100_million_people?language=en
357,How augmented reality could change the future of surgery,https://www.ted.com/talks/nadine_hachach_haram_how_augmented_reality_could_change_the_future_of_surgery?language=en
358,What makes something go viral?,https://www.ted.com/talks/dao_nguyen_what_makes_something_go_viral?language=en
359,The brain benefits of deep sleep — and how to get more of it,https://www.ted.com/talks/dan_gartenberg_the_brain_benefits_of_deep_sleep_and_how_to_get_more_of_it?language=en
360,Get comfortable with being uncomfortable,https://www.ted.com/talks/luvvie_ajayi_get_comfortable_with_being_uncomfortable?language=en
361,How uncomfortable conversations can save lives,https://www.ted.com/talks/lyra_mckee_how_uncomfortable_conversations_can_save_lives?language=en
362,How ancient technology inspired my award-winning inventions,https://www.ted.com/talks/macinley_butson_how_ancient_technology_inspired_my_award_winning_inventions?language=en
363,How can groups make good decisions?,https://www.ted.com/talks/mariano_sigman_and_dan_ariely_how_can_groups_make_good_decisions?language=en
364,The hidden opportunities of the informal economy,https://www.ted.com/talks/niti_bhan_the_hidden_opportunities_of_the_informal_economy?language=en
365,How grief helped me become a better caregiver,https://www.ted.com/talks/hui_wen_sato_how_grief_helped_me_become_a_better_caregiver?language=en
366,How my dad's dementia changed my idea of death (and life),https://www.ted.com/talks/beth_malone_how_my_dad_s_dementia_changed_my_idea_of_death_and_life?language=en
367,How the military fights climate change,https://www.ted.com/talks/david_titley_how_the_military_fights_climate_change?language=en
368,How to talk (and listen) to transgender people,https://www.ted.com/talks/jackson_bird_how_to_talk_and_listen_to_transgender_people?language=en
369,We should aim for perfection — and stop fearing failure,https://www.ted.com/talks/jon_bowers_we_should_aim_for_perfection_and_stop_fearing_failure?language=en
370,Sci-fi stories that imagine a future Africa,https://www.ted.com/talks/nnedi_okorafor_sci_fi_stories_that_imagine_a_future_africa?language=en
371,How to win at evolution and survive a mass extinction,https://www.ted.com/talks/lauren_sallan_how_to_win_at_evolution_and_survive_a_mass_extinction?language=en
372,Can we stop climate change by removing CO2 from the air?,https://www.ted.com/talks/tim_kruger_can_we_stop_climate_change_by_removing_co2_from_the_air?language=en
373,The awful logic of land mines — and an app that helps people avoid them,https://www.ted.com/talks/carlos_bautista_the_awful_logic_of_land_mines_and_an_app_that_helps_people_avoid_them?language=en
374,How diversity makes teams more innovative,https://www.ted.com/talks/rocio_lorenzo_how_diversity_makes_teams_more_innovative?language=en
375,Why I risked my life to expose a government massacre,https://www.ted.com/talks/anjan_sundaram_why_i_risked_my_life_to_expose_a_government_massacre?language=en
376,Portraits that transform people into whatever they want to be,https://www.ted.com/talks/uldus_bakhtiozina_portraits_that_transform_people_into_whatever_they_want_to_be?language=en
377,What's hidden under the Greenland ice sheet?,https://www.ted.com/talks/kristin_poinar_what_s_hidden_under_the_greenland_ice_sheet?language=en
378,How I became an entrepreneur at 66,https://www.ted.com/talks/paul_tasner_how_i_became_an_entrepreneur_at_66?language=en
379,3 fears about screen time for kids — and why they're not true,https://www.ted.com/talks/sara_dewitt_3_fears_about_screen_time_for_kids_and_why_they_re_not_true?language=en
380,Why jobs of the future won't feel like work,https://www.ted.com/talks/david_lee_why_jobs_of_the_future_won_t_feel_like_work?language=en
381,The forgotten art of the zoetrope,https://www.ted.com/talks/eric_dyer_the_forgotten_art_of_the_zoetrope?language=en
382,Electrical experiments with plants that count and communicate,https://www.ted.com/talks/greg_gage_electrical_experiments_with_plants_that_count_and_communicate?language=en
383,Don't suffer from your depression in silence,https://www.ted.com/talks/nikki_webber_allen_don_t_suffer_from_your_depression_in_silence?language=en
384,"Mind-blowing, magnified portraits of insects",https://www.ted.com/talks/levon_biss_mind_blowing_magnified_portraits_of_insects?language=en
385,The magic of Khmer classical dance,https://www.ted.com/talks/prumsodun_ok_the_magic_of_khmer_classical_dance?language=en
386,What I learned as a prisoner in North Korea,https://www.ted.com/talks/euna_lee_what_i_learned_as_a_prisoner_in_north_korea?language=en
387,Future tech will give you the benefits of city life anywhere,https://www.ted.com/talks/julio_gil_future_tech_will_give_you_the_benefits_of_city_life_anywhere?language=en
388,Why people of different faiths are painting their houses of worship yellow,https://www.ted.com/talks/nabila_alibhai_why_people_of_different_faiths_are_painting_their_houses_of_worship_yellow?language=en
389,The boost students need to overcome obstacles,https://www.ted.com/talks/anindya_kundu_the_boost_students_need_to_overcome_obstacles?language=en
390,How a video game might help us build better cities,https://www.ted.com/talks/karoliina_korppoo_how_a_video_game_might_help_us_build_better_cities?language=en
391,What intelligent machines can learn from a school of fish,https://www.ted.com/talks/radhika_nagpal_what_intelligent_machines_can_learn_from_a_school_of_fish?language=en
392,What we're missing in the debate about immigration,https://www.ted.com/talks/duarte_geraldino_what_we_re_missing_in_the_debate_about_immigration?language=en
393,The hidden messages in multiplication,https://www.ted.com/talks/uma_adwani_the_hidden_messages_in_multiplication?language=en
394,Why we need to pay attention to Chinese millennials,https://www.ted.com/talks/sebastian_guo_why_we_need_to_pay_attention_to_chinese_millennials?language=en
395,Would you live in a floating city in the sky?,https://www.ted.com/talks/tomas_saraceno_would_you_live_in_a_floating_city_in_the_sky?language=en
396,How young people join violent extremist groups — and how to stop them,https://www.ted.com/talks/erin_marie_saltman_how_young_people_join_violent_extremist_groups_and_how_to_stop_them?language=en
397,How your pictures can help reclaim lost history,https://www.ted.com/talks/chance_coughenour_how_your_pictures_can_help_reclaim_lost_history?language=en
398,"""The Sacred Art of the Ori""",https://www.ted.com/talks/laolu_senbanjo_the_sacred_art_of_the_ori?language=en
399,What the sugar coating on your cells is trying to tell you,https://www.ted.com/talks/carolyn_bertozzi_what_the_sugar_coating_on_your_cells_is_trying_to_tell_you?language=en
400,How I found myself through music,https://www.ted.com/talks/anika_paulson_how_i_found_myself_through_music?language=en
401,How artists can (finally) get paid in the digital age,https://www.ted.com/talks/jack_conte_how_artists_can_finally_get_paid_in_the_digital_age?language=en
402,How I help free innocent people from prison,https://www.ted.com/talks/ronald_sullivan_how_i_help_free_innocent_people_from_prison?language=en
403,Meet the microscopic life in your home — and on your face,https://www.ted.com/talks/anne_madden_meet_the_microscopic_life_in_your_home_and_on_your_face?language=en
404,A dance to honor Mother Earth,https://www.ted.com/talks/jon_boogz_and_lil_buck_a_dance_to_honor_mother_earth?language=en
405,Let's end ageism,https://www.ted.com/talks/ashton_applewhite_let_s_end_ageism?language=en
406,"How AI can enhance our memory, work and social lives",https://www.ted.com/talks/tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives?language=en
407,How computers learn to recognize objects instantly,https://www.ted.com/talks/joseph_redmon_how_computers_learn_to_recognize_objects_instantly?language=en
408,The stories behind The New Yorker's iconic covers,https://www.ted.com/talks/francoise_mouly_the_stories_behind_the_new_yorker_s_iconic_covers?language=en
409,Why I still have hope for coral reefs,https://www.ted.com/talks/kristen_marhaver_why_i_still_have_hope_for_coral_reefs?language=en
410,"You smell with your body, not just your nose",https://www.ted.com/talks/jennifer_pluznick_you_smell_with_your_body_not_just_your_nose?language=en
411,How cohousing can make us happier (and live longer),https://www.ted.com/talks/grace_kim_how_cohousing_can_make_us_happier_and_live_longer?language=en
412,How I fail at being disabled,https://www.ted.com/talks/susan_robinson_how_i_fail_at_being_disabled?language=en
413,Why our screens make us less happy,https://www.ted.com/talks/adam_alter_why_our_screens_make_us_less_happy?language=en
414,What rivers can tell us about the earth's history,https://www.ted.com/talks/liz_hajek_what_rivers_can_tell_us_about_the_earth_s_history?language=en
415,Why design should include everyone,https://www.ted.com/talks/sinead_burke_why_design_should_include_everyone?language=en
416,How I built a jet suit,https://www.ted.com/talks/richard_browning_how_i_built_a_jet_suit?language=en
417,Why do people join cults?,https://www.ted.com/talks/janja_lalich_why_do_people_join_cults?language=en
418,What happens in your brain when you pay attention?,https://www.ted.com/talks/mehdi_ordikhani_seyedlar_what_happens_in_your_brain_when_you_pay_attention?language=en
419,"To understand autism, don't look away",https://www.ted.com/talks/carina_morillo_to_understand_autism_don_t_look_away?language=en
420,Am I not human? A call for criminal justice reform,https://www.ted.com/talks/marlon_peterson_am_i_not_human_a_call_for_criminal_justice_reform?language=en
421,How pollution is changing the ocean's chemistry,https://www.ted.com/talks/triona_mcgrath_how_pollution_is_changing_the_ocean_s_chemistry?language=en
422,Why I speak up about living with epilepsy,https://www.ted.com/talks/sitawa_wafula_why_i_speak_up_about_living_with_epilepsy?language=en
423,Why school should start later for teens,https://www.ted.com/talks/wendy_troxel_why_school_should_start_later_for_teens?language=en
424,How human noise affects ocean habitats,https://www.ted.com/talks/kate_stafford_how_human_noise_affects_ocean_habitats?language=en
425,A tribute to nurses,https://www.ted.com/talks/carolyn_jones_a_tribute_to_nurses?language=en
426,A summer school kids actually want to attend,https://www.ted.com/talks/karim_abouelnaga_a_summer_school_kids_actually_want_to_attend?language=en
427,There's no shame in taking care of your mental health,https://www.ted.com/talks/sangu_delle_there_s_no_shame_in_taking_care_of_your_mental_health?language=en
428,How (and why) Russia hacked the US election,https://www.ted.com/talks/laura_galante_how_and_why_russia_hacked_the_us_election?language=en
429,How fake news does real harm,https://www.ted.com/talks/stephanie_busari_how_fake_news_does_real_harm?language=en
430,How I learned to read — and trade stocks — in prison,https://www.ted.com/talks/curtis_wall_street_carroll_how_i_learned_to_read_and_trade_stocks_in_prison?language=en
431,A video game to cope with grief,https://www.ted.com/talks/amy_green_a_video_game_to_cope_with_grief?language=en
432,A simple birth kit for mothers in the developing world,https://www.ted.com/talks/zubaida_bai_a_simple_birth_kit_for_mothers_in_the_developing_world?language=en
433,How we can find ourselves in data,https://www.ted.com/talks/giorgia_lupi_how_we_can_find_ourselves_in_data?language=en
